adapter_dir,mean_C_k_norm_fro,mean_C_norm_fro,mean_R_diag,mean_R_diag_k,mean_R_off,mean_R_off_k,mean_delta_norm_fro,mean_diag_energy,mean_diag_energy_k,mean_diag_norm,mean_effective_rank,mean_eta_k,mean_offdiag_energy,mean_offdiag_energy_k,mean_rank_k,mean_subspace_energy_k,mean_top_singular_value_w0,mean_w0_norm_fro,method,model_name_or_path,num_modules,rank_k,results_path,run_id,target_modules,task
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr1e-3_s0,0.18200241716187315,12.514260217642152,0.0013432459467821222,0.14092107900132153,0.9986567540532177,0.8590789209986783,12.512727797031403,0.2365493200098475,0.007109597594535444,2.410499890645345,4.529044926166534,0.0002471227996643654,174.8906662243729,0.034760795827120695,8.0,0.04187039342165614,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr1e-3_s0/results.json,kasa_cola_lr1e-3_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr1e-3_s123,0.18642977329868257,13.309927185500698,0.0013012163914534827,0.13058923093946842,0.9986987836085462,0.8694107690605316,13.308298448721567,0.25759949441999197,0.0060369587093494674,2.7154539624849954,4.6516987929741545,0.00020798190912471647,198.07600913289934,0.040396400209525986,8.0,0.046433358918875456,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr1e-3_s123/results.json,kasa_cola_lr1e-3_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr1e-3_s42,0.1676604285777784,12.350762780685686,0.0013039684256452846,0.1567136947745181,0.9986960315743546,0.8432863052254819,12.349252780278524,0.22963894453520575,0.0058845093941878686,2.507611073553562,4.446333825588226,0.0002049688740650737,175.76537914030874,0.02958233867320814,8.0,0.03546684806739601,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr1e-3_s42/results.json,kasa_cola_lr1e-3_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr1e-4_s0,0.03505724740007698,1.3990148920949872,0.0013701311928097364,0.12947674540849552,0.9986298688071903,0.8705232545915044,1.398845096429189,0.0036229418765287846,9.368025299257472e-05,2.682860786716143,3.0950486809015274,0.000635472245659055,2.5343419534910936,0.00497152583030432,8.0,0.0050652060832968955,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr1e-4_s0/results.json,kasa_cola_lr1e-4_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr1e-4_s123,0.035194764075135686,1.40117444647481,0.0013512999022853428,0.13418985570444428,0.9986487000977146,0.8658101442955556,1.4010042746861775,0.003624616472128158,0.0001448908191529578,2.985808844367663,3.1090878446896872,0.0006213121350927056,2.519481623263952,0.0044658053939959546,8.0,0.004610696213148913,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr1e-4_s123/results.json,kasa_cola_lr1e-4_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr1e-4_s42,0.03589902380040182,1.4084410886453835,0.0013981515942757844,0.13868396821655046,0.9986018484057242,0.8613160317834495,1.4082697754104931,0.0035238757263869047,0.0002119117481242938,2.789204463362694,3.013547877470652,0.0008122924069368563,2.503748760170614,0.003907647503221294,8.0,0.004119559251345588,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr1e-4_s42/results.json,kasa_cola_lr1e-4_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr3e-3_s0,0.23902617378479651,17.75338308021923,0.001300249196527427,0.15249198505122705,0.9986997508034725,0.8475080149487729,17.751196761926014,0.5976972108085951,0.013445765383949038,0.9121831233302752,5.099484845995903,0.00017459216171532765,442.50277301420766,0.08867291779946147,8.0,0.10211868318341051,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr3e-3_s0/results.json,kasa_cola_lr3e-3_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr3e-3_s123,0.17330471408389117,9.031400287390719,0.0013181921995695826,0.15782417881276742,0.9986818078004306,0.8421758211872326,9.03030695517858,0.1189993938120703,0.00861764648592119,2.3092963794867196,3.935809070865313,0.00039104773036178006,88.3990672508565,0.034869282197784436,8.0,0.04348692868370563,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr3e-3_s123/results.json,kasa_cola_lr3e-3_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr3e-3_s42,0.10579281254370303,7.458731351330641,0.0012808699955860273,0.13949528329274277,0.9987191300044143,0.8605047167072574,7.457824086149533,0.07656442125638326,0.001929321753171583,2.1996539359291396,3.8074813783168793,0.00024045058333985495,59.787173534433045,0.013021770835621282,8.0,0.014951092588792866,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr3e-3_s42/results.json,kasa_cola_lr3e-3_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr3e-4_s0,0.08171350039055937,4.347138464050659,0.0013722557084884573,0.1483417046012854,0.9986277442915114,0.8516582953987145,4.346610605716705,0.029451644979417324,0.0012292056505126918,2.754138191541036,3.790344844261805,0.0005369911358671565,21.096474094626803,0.013856210773459074,8.0,0.015085416423971765,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr3e-4_s0/results.json,kasa_cola_lr3e-4_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr3e-4_s123,0.08818019512885462,4.334697098451065,0.0013601730727300348,0.1451421205233588,0.9986398269272699,0.8548578794766413,4.334170530239741,0.03075002325931564,0.001366014891876451,3.038918157418569,3.877860297759374,0.0004721938797776204,21.53964095618964,0.013759177169655837,8.0,0.015125192061532289,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr3e-4_s123/results.json,kasa_cola_lr3e-4_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/cola_lr3e-4_s42,0.09242030720502885,4.450973062758062,0.0013531874772249911,0.1555693385739786,0.9986468125227749,0.8444306614260214,4.4504322956005735,0.030864529272851843,0.001709809160805283,2.851863960425059,3.470356523990631,0.0004986517765966311,22.2674902951112,0.016583739484985927,8.0,0.01829354864579121,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_cola_lr3e-4_s42/results.json,kasa_cola_lr3e-4_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr1e-3_s0,0.17041554352537683,8.435373122100756,0.001338802786242204,0.13471099527599426,0.9986611972137577,0.8652890047240058,8.434350917736689,0.10635453939903527,0.0060136821539344965,2.5663630614678064,3.7111157129208245,0.0005691656735112791,79.64657339969806,0.03973321462096161,8.0,0.04574689677489611,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr1e-3_s0/results.json,kasa_mrpc_lr1e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr1e-3_s123,0.18024147269474466,8.820746222931946,0.0013763564162169956,0.11867996523596469,0.9986236435837826,0.8813200347640353,8.81968092918396,0.1210413499114414,0.008653472543301177,2.8805759847164154,3.9041524728139243,0.00043747565165514363,86.81620235011603,0.05063136685748759,8.0,0.05928483940078877,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr1e-3_s123/results.json,kasa_mrpc_lr1e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr1e-3_s42,0.17116338070242174,8.62670406233668,0.0013211564030854907,0.12755320106893867,0.9986788435969146,0.8724467989310614,8.625657866398493,0.11860875595205773,0.0059845261818433455,2.6784555365641913,3.6244314461946487,0.00036651512400882766,90.03044060559478,0.04158708154773194,8.0,0.047571607729575284,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr1e-3_s42/results.json,kasa_mrpc_lr1e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr1e-4_s0,0.021408699949255445,0.8963646452832191,0.0013759527638931074,0.15913657443530624,0.9986240472361069,0.8408634255646935,0.8962571745117506,0.0014468889949057484,0.00012683654495996657,2.6641680896282196,2.7340789437294006,0.0006967397865194825,1.0226443920018937,0.0005959363013422111,8.0,0.0007227728463021776,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr1e-4_s0/results.json,kasa_mrpc_lr1e-4_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr1e-4_s123,0.026492201148882438,1.0028452551671159,0.0013734377073897379,0.13749232191842642,0.9986265622926105,0.8625076780815738,1.0027233213186264,0.001838186906146196,0.00017510146065546905,2.977364937464396,2.8466366628805795,0.000704824634570468,1.3327870187398123,0.0012148457800644035,8.0,0.0013899472407198725,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr1e-4_s123/results.json,kasa_mrpc_lr1e-4_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr1e-4_s42,0.02097390208674316,0.9422460406615926,0.0013160048968054213,0.164856507429839,0.9986839951031947,0.8351434925701611,0.9421326791246732,0.00180517742895366,0.0001547496766581465,2.770572101076444,2.8963243861993155,0.00047980039531511203,1.3269264805082155,0.0007259718849610408,8.0,0.0008807215616191874,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr1e-4_s42/results.json,kasa_mrpc_lr1e-4_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr3e-3_s0,0.03850632797391793,1.586503342049219,0.0014406926937041813,0.194410043788339,0.9985593073062957,0.8055899562116612,1.5863088201731443,0.006470860551606468,0.0008313738320377221,1.6555114012832444,4.249160066246986,0.0007244118408734618,4.192041120698491,0.00420044707729043,8.0,0.005031820909328151,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr3e-3_s0/results.json,kasa_mrpc_lr3e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr3e-3_s123,0.2446858403009827,9.99658832142679,0.0013508911971536128,0.1305844896851279,0.9986491088028465,0.8694155103148723,9.99538666009903,0.16210834123194218,0.018016066554991994,2.653560404976209,3.474049170811971,0.0005857852370535687,115.15330394171178,0.089962881031776,8.0,0.107978947586768,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr3e-3_s123/results.json,kasa_mrpc_lr3e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr3e-3_s42,0.16879620039107238,8.633626318856415,0.0013345746078441613,0.11724388830196643,0.9986654253921556,0.8827561116980336,8.632592310508093,0.11060542209694783,0.005471017019469097,2.498620741069317,3.1783800274133682,0.00045772408294217885,82.38558405296256,0.035575018228579815,8.0,0.041046035248048916,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr3e-3_s42/results.json,kasa_mrpc_lr3e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr3e-4_s0,0.0599854618039467,2.5574517219790236,0.0013254876672997983,0.12923319825516907,0.9986745123327002,0.870766801744831,2.557144815723101,0.010167492340163639,0.0006124976882233568,2.69489885866642,3.1834502468506494,0.0006978728799521922,7.601188348819657,0.0049385792115685945,8.0,0.005551076899791951,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr3e-4_s0/results.json,kasa_mrpc_lr3e-4_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr3e-4_s123,0.05860355741075284,2.7712122743515946,0.0013467552356162423,0.15431860739691058,0.9986532447643836,0.8456813926030894,2.7708778282006583,0.012902632064651698,0.001144213697595357,2.9879555851221085,3.4115498860677085,0.0004601292164276734,9.17766712635057,0.0041934356390811445,8.0,0.005337649336676502,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr3e-4_s123/results.json,kasa_mrpc_lr3e-4_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa/mrpc_lr3e-4_s42,0.06980136593283419,2.8586633409727433,0.0013405576936471719,0.14294667037540845,0.9986594423063528,0.8570533296245916,2.8583206087350845,0.015292730182409286,0.0015600666149566678,2.793137157956759,3.0963610808054605,0.0006102693095134162,10.690827418118715,0.008094462007117423,8.0,0.009654528622074091,7.67282756169637,45.11933080355326,kasa,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_mrpc_lr3e-4_s42/results.json,kasa_mrpc_lr3e-4_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr1e-3_s0,0.1866084769416176,12.950390273822352,0.0013300991167041899,0.13653482823707633,0.9986699008832957,0.8634651717629236,12.94880598783493,0.25630182803918916,0.006226505710704562,2.4587981402873993,4.630487322807312,0.00021266278873738396,192.25808005748937,0.03994465703241682,8.0,0.046171162743121386,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr1e-3_s0/results.json,kasa_noaux_cola_lr1e-3_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr1e-3_s123,0.212719433296454,13.685113325407782,0.001327128820801311,0.12753007214237658,0.9986728711791987,0.8724699278576235,13.683434049288431,0.2966287521024545,0.005263012770835,2.7265863021214805,4.726164648930232,0.0002627257844522455,216.4943104200065,0.05541778334979123,8.0,0.06068079612062623,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr1e-3_s123/results.json,kasa_noaux_cola_lr1e-3_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr1e-3_s42,0.19275988828189097,13.225769802570015,0.0013060167635598353,0.14801669259772632,0.9986939832364402,0.8519833074022736,13.22414779663086,0.26832905908425647,0.006412527555463991,2.5369199266036353,4.402279898524284,0.00025014500540730694,204.62717303136984,0.04247594474630508,8.0,0.04888847230176907,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr1e-3_s42/results.json,kasa_noaux_cola_lr1e-3_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr1e-4_s0,0.034203521440454666,1.3892106082206404,0.001376623011259913,0.1459169001209902,0.9986233769887399,0.85408309987901,1.3890419801076253,0.0036493940739698396,0.00010146002555681359,2.7052341600259147,2.942341774702072,0.0006161038567170072,2.5244006684830915,0.004743511025765201,8.0,0.004844971051322015,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr1e-4_s0/results.json,kasa_noaux_cola_lr1e-4_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr1e-4_s123,0.0353925783127609,1.3932254633976333,0.001347005431282144,0.14057611795734906,0.9986529945687176,0.8594238820426509,1.393055831392606,0.0035754474617230394,0.00014858260030337078,3.0098166167736053,3.1580622792243958,0.0006533827621737751,2.5029925919952802,0.004550892440979244,8.0,0.004699475041282615,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr1e-4_s123/results.json,kasa_noaux_cola_lr1e-4_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr1e-4_s42,0.03431411447019868,1.4223170284475073,0.0013641061262437335,0.1259519055376319,0.9986358938737564,0.8740480944623682,1.42214418699344,0.003536216140976952,0.0001387073332826579,2.8112176607052484,2.9230748414993286,0.0006589875987650439,2.525871507355381,0.0035778452632465965,8.0,0.0037165525965292545,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr1e-4_s42/results.json,kasa_noaux_cola_lr1e-4_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr3e-3_s0,0.2367011709148696,12.281511892458276,0.001362728471952651,0.1298586611387103,0.9986372715280475,0.8701413388612896,12.280001819133759,0.2432665123293797,0.02790705678004694,2.2813190668821335,3.3159401267766953,0.00046080519425689193,171.47375161511204,0.10265769168472616,8.0,0.1305647484647731,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr3e-3_s0/results.json,kasa_noaux_cola_lr3e-3_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr3e-3_s123,0.18173674338448362,12.779799474994832,0.0013080550487606943,0.14957598374483397,0.9986919449512394,0.850424016255166,12.778244614601135,0.2478900132700801,0.00812035107325452,2.602281386653582,3.332213521003723,0.00022419388638833686,192.5585350813344,0.050164391820241384,8.0,0.05828474289349591,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr3e-3_s123/results.json,kasa_noaux_cola_lr3e-3_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr3e-3_s42,0.10658601145952921,4.773000333276135,0.0013727188178309106,0.19027622764451035,0.998627281182169,0.8097237723554894,4.772419974207878,0.03558130496336768,0.004734330928840791,2.653067802389463,3.128101165095965,0.0006712291209903493,25.62620196309096,0.014298795807917486,8.0,0.019033126736758277,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr3e-3_s42/results.json,kasa_noaux_cola_lr3e-3_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr3e-4_s0,0.08183681800924424,4.444219142349056,0.0013542391128041967,0.13466260925921483,0.9986457608871958,0.8653373907407853,4.4436792731285095,0.03141580929514021,0.000990438335975341,2.787018209695816,3.774214814106623,0.0004194825603483846,22.631701043147284,0.015046874970418381,8.0,0.016037313306393724,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr3e-4_s0/results.json,kasa_noaux_cola_lr3e-4_s0,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr3e-4_s123,0.09146358983753296,4.560411439557297,0.0013444948265506074,0.1497784108781505,0.9986555051734493,0.8502215891218494,4.559857229391734,0.0346567634648333,0.0015021924634008126,3.079316129287084,3.755477949976921,0.0004344516739652746,23.981247663109873,0.01637607622190747,8.0,0.017878268685308285,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr3e-4_s123/results.json,kasa_noaux_cola_lr3e-4_s123,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/cola_lr3e-4_s42,0.0957459080442322,4.561431798496119,0.0013793925825356546,0.15929499372702366,0.9986206074174643,0.8407050062729766,4.560877064863841,0.033633968889868505,0.0022139825938817617,2.88161867360274,3.3969789892435074,0.0005239959494169555,23.522605387707397,0.017248581495550752,8.0,0.019462564089432515,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_cola_lr3e-4_s42/results.json,kasa_noaux_cola_lr3e-4_s42,"query,value",cola
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr1e-3_s0,0.187327085148015,9.192146974586697,0.001381592964964942,0.1394989969016331,0.9986184070350351,0.8605010030983671,9.191037565469742,0.1455314482251803,0.00762934178934908,2.6101455092430115,3.37250117957592,0.0003784871228800005,103.40297405670087,0.0517313163882136,8.0,0.05936065817756268,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr1e-3_s0/results.json,kasa_noaux_mrpc_lr1e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr1e-3_s123,0.17571377858213508,8.62330520040946,0.001308178994848283,0.08793387748335296,0.998691821005152,0.912066122516647,8.622263391812643,0.1109900251807024,0.0038262859834503615,2.9212069561084113,3.862947697440783,0.0004192410024204314,83.8180285517592,0.04155609495804432,8.0,0.04538238094149468,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr1e-3_s123/results.json,kasa_noaux_mrpc_lr1e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr1e-3_s42,0.15568625870501857,9.056692417633514,0.0012956204726389828,0.13886120276896988,0.998704379527361,0.86113879723103,9.055593341588974,0.12474118118795256,0.004079838162700374,2.7007496456305184,3.6075048446655273,0.00031657750602882704,97.08646553312428,0.028413302550688968,8.0,0.032493140713389344,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr1e-3_s42/results.json,kasa_noaux_mrpc_lr1e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr1e-4_s0,0.022307609037207844,0.9248964127627763,0.001346715412048263,0.14044624135676187,0.998653284587952,0.859553758643238,0.9247855717937151,0.001413479249701292,0.00012803345148881817,2.687502051393191,2.702991704146067,0.0007270681224733545,1.0367604148377723,0.0006414592349699433,8.0,0.0007694926864587615,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr1e-4_s0/results.json,kasa_noaux_mrpc_lr1e-4_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr1e-4_s123,0.027433697327401696,1.0103279902942652,0.0013694853386670234,0.13383179552740518,0.9986305146613329,0.8661682044725948,1.0102059195439022,0.0017684498877012327,0.00016132072620204477,2.996327723066012,2.718323305249214,0.0007668654915831578,1.281697731519671,0.001190550919763685,8.0,0.0013518716459657298,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr1e-4_s123/results.json,kasa_noaux_mrpc_lr1e-4_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr1e-4_s42,0.02531538669265204,0.9907522860280363,0.001365704359996118,0.1362291495021408,0.998634295640004,0.8637708504978593,0.9906331971287727,0.0019534996433018628,0.00019467857271611896,2.794095908602079,2.583346262574196,0.0006859278460251229,1.3356399260428589,0.0009744385592919494,8.0,0.0011691171320080684,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr1e-4_s42/results.json,kasa_noaux_mrpc_lr1e-4_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr3e-3_s0,0.2847140041097697,12.071323338524982,0.001349842585696237,0.13462474084410314,0.9986501574143037,0.8653752591558969,12.069870710372925,0.23715950533126792,0.021096618411320378,2.416520039240519,3.3111811379591622,0.0005264232919638096,171.9045089733166,0.1155431416779417,8.0,0.13663976008926207,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr3e-3_s0/results.json,kasa_noaux_mrpc_lr3e-3_s0,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr3e-3_s123,0.2976646774661692,9.995519576748643,0.001433634784861103,0.12516032032703325,0.998566365215139,0.8748396796729666,9.99432776371638,0.19228278814504543,0.04688089232210283,2.7989804446697235,2.9996276249488196,0.0009159857019895823,113.77439026813954,0.20500995529255306,8.0,0.2518908476146559,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr3e-3_s123/results.json,kasa_noaux_mrpc_lr3e-3_s123,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr3e-3_s42,0.34380879399068287,18.885510603391044,0.0013156823350495438,0.1318750870328049,0.9986843176649504,0.8681249129671951,18.88323775927226,0.6026760760384301,0.02684169252764453,2.3224449207385383,3.072947089870771,0.0003167910750785797,454.7845338957074,0.1710874948081861,8.0,0.19792918733583065,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr3e-3_s42/results.json,kasa_noaux_mrpc_lr3e-3_s42,"query,value",mrpc
outputs/kasa_mechanistic/full/exp3_weighted_rank_ablation/kasa_noaux/mrpc_lr3e-4_s0,0.056872169911010434,2.5033097924588037,0.0014460687934476208,0.1490003546016308,0.9985539312065526,0.8509996453983693,2.503006895383199,0.01029657707355606,0.0009056395601305667,2.7018256882826486,3.1614407946666083,0.000865550044847889,7.434079186263261,0.004316730522134549,8.0,0.005222370082265115,7.67282756169637,45.11933080355326,kasa_noaux,roberta-base,24,8,outputs/kasa_mechanistic/full/exp2_update_frame/kasa_noaux_mrpc_lr3e-4_s0/results.json,kasa_noaux_mrpc_lr3e-4_s0,"query,value",mrpc
